################################################################################
# File type: M
# Simulation type: H
# Number of atoms:       400
# Number of ensembles:         1
################################################################################
   #iter     ens   iatom           |Mom|             M_x             M_y             M_z
       0       1      89    1.00000000E+00  8.44945349E-01 -5.33539829E-01 -3.74513997E-02
       0       1      90    1.00000000E+00  2.46276485E-01  9.68527239E-01 -3.60954357E-02
       0       1      91    1.00000000E+00 -9.97901652E-01 -5.58133979E-02 -3.28200729E-02
       0       1      92    1.00000000E+00  3.60668316E-01 -9.32598594E-01 -1.33501923E-02
       0       1      93    1.00000000E+00  7.65773629E-01  6.43081595E-01 -6.06721540E-03
       0       1      94    1.00000000E+00 -8.38041798E-01  5.45537810E-01 -8.62804737E-03
       0       1      95    1.00000000E+00 -2.46228541E-01 -9.68947017E-01 -2.26535678E-02
       0       1      96    1.00000000E+00  9.98516569E-01  5.22439495E-02 -1.53372711E-02
       0       1      97    1.00000000E+00 -3.70269569E-01  9.28666433E-01 -2.18883957E-02
       0       1      98    1.00000000E+00 -7.78314607E-01 -6.27705762E-01 -1.45550249E-02
       0       1      99    1.00000000E+00  8.31694080E-01 -5.55047714E-01 -1.43872259E-02
       0       1     100    1.00000000E+00  2.46955356E-01  9.68290081E-01 -3.77805635E-02
       0       1     101    1.00000000E+00  6.32914318E-01 -7.73104717E-01 -4.15759950E-02
       0       1     102    1.00000000E+00  5.38439890E-01  8.41784727E-01 -3.84832180E-02
       0       1     103    1.00000000E+00 -9.69353451E-01  2.42230346E-01 -4.09676225E-02
       0       1     104    1.00000000E+00  4.82447360E-02 -9.98290924E-01 -3.29799504E-02
       0       1     105    1.00000000E+00  9.31229929E-01  3.64371479E-01 -6.65164070E-03
       0       1     106    1.00000000E+00 -6.24446589E-01  7.80902550E-01 -1.60519256E-02
       0       1     107    1.00000000E+00 -5.44548978E-01 -8.38447652E-01 -2.17243149E-02
       0       1     108    1.00000000E+00  9.65930389E-01 -2.57048143E-01 -3.00788189E-02
       0       1     109    1.00000000E+00 -6.04482771E-02  9.97708223E-01 -3.04024112E-02
       0       1     110    1.00000000E+00 -9.29262314E-01 -3.69034048E-01 -1.68944612E-02
       0       1     111    1.00000000E+00  6.30377805E-01 -7.75683585E-01 -3.06398061E-02
       0       1     112    1.00000000E+00  5.42925189E-01  8.38908131E-01 -3.82803619E-02
       0       1     113    1.00000000E+00 -9.66423556E-01  2.56692523E-01 -1.15956795E-02
       0       1     114    1.00000000E+00  5.25450884E-02 -9.98591743E-01 -7.31735939E-03
       0       1     115    1.00000000E+00  9.35818640E-01  3.52429870E-01 -6.05479291E-03
       0       1     116    1.00000000E+00 -6.28811976E-01  7.77404512E-01 -1.54182696E-02
       0       1     117    1.00000000E+00 -5.55078398E-01 -8.31413836E-01 -2.52785481E-02
       0       1     118    1.00000000E+00  9.67388374E-01 -2.53032949E-01 -1.15784581E-02
       0       1     119    1.00000000E+00 -3.88541174E-02  9.99179121E-01 -1.14647634E-02
       0       1     120    1.00000000E+00 -9.37282802E-01 -3.48212022E-01 -1.57904175E-02
       0       1     121    1.00000000E+00  2.55376303E-01  9.66660733E-01 -1.87075070E-02
       0       1     122    1.00000000E+00 -9.97484217E-01 -6.51127778E-02 -2.80278911E-02
       0       1     123    1.00000000E+00  3.56103889E-01 -9.33601721E-01 -3.97221251E-02
       0       1     124    1.00000000E+00  7.76379916E-01  6.29099187E-01 -3.83202013E-02
       0       1     125    1.00000000E+00 -8.37824159E-01  5.45070379E-01 -3.08052129E-02
       0       1     126    1.00000000E+00 -2.58653454E-01 -9.65365477E-01 -3.41743596E-02
       0       1     127    1.00000000E+00  9.98483066E-01  5.21814240E-02 -1.75688858E-02
       0       1     128    1.00000000E+00 -3.63044141E-01  9.31467843E-01 -2.38035589E-02
       0       1     129    1.00000000E+00 -7.76235302E-01 -6.30204751E-01 -1.73414714E-02
       0       1     130    1.00000000E+00  8.43847180E-01 -5.36119791E-01 -2.23048435E-02
       0       1     131    1.00000000E+00  2.47245691E-01  9.68761986E-01 -1.92297171E-02
       0       1     132    1.00000000E+00 -9.97602847E-01 -6.54788388E-02 -2.23848471E-02
       0       1     133    1.00000000E+00  3.51359380E-01 -9.36082471E-01 -1.72102703E-02
       0       1     134    1.00000000E+00  7.74635015E-01  6.32324422E-01 -1.03159498E-02
       0       1     135    1.00000000E+00 -8.42826336E-01  5.38049229E-01 -1.21158939E-02
       0       1     136    1.00000000E+00 -2.55042734E-01 -9.66842113E-01 -1.30204778E-02
       0       1     137    1.00000000E+00  9.98107395E-01  5.74618370E-02 -2.19035500E-02
       0       1     138    1.00000000E+00 -3.59431783E-01  9.32669765E-01 -3.05925161E-02
       0       1     139    1.00000000E+00 -7.75150195E-01 -6.31493828E-01 -1.89134863E-02
       0       1     140    1.00000000E+00  8.39083085E-01 -5.43522427E-01 -2.28680582E-02
       0       1     141    1.00000000E+00 -9.32751852E-01 -3.58891157E-01 -3.42216342E-02
       0       1     142    1.00000000E+00  6.35585291E-01 -7.71897710E-01 -1.43269669E-02
       0       1     143    1.00000000E+00  5.48288086E-01  8.35632847E-01 -3.31348778E-02
       0       1     144    1.00000000E+00 -9.66312059E-01  2.55418810E-01 -3.16581070E-02
       0       1     145    1.00000000E+00  4.91532833E-02 -9.98153085E-01 -3.56983839E-02
       0       1     146    1.00000000E+00  9.35203173E-01  3.52995812E-01 -2.80888352E-02
       0       1     147    1.00000000E+00 -6.27183201E-01  7.78595549E-01 -2.07413411E-02
       0       1     148    1.00000000E+00 -5.49476299E-01 -8.34782682E-01 -3.48377740E-02
       0       1     149    1.00000000E+00  9.65698920E-01 -2.56620767E-01 -3.96406034E-02
       0       1     150    1.00000000E+00 -5.85649100E-02  9.97475615E-01 -4.01565589E-02
       0       1     151    1.00000000E+00 -9.29477630E-01 -3.68048347E-01 -2.47335648E-02
       0       1     152    1.00000000E+00  6.36447157E-01 -7.71146366E-01 -1.63798349E-02
       0       1     153    1.00000000E+00  5.36372037E-01  8.43455456E-01 -2.97981802E-02
       0       1     154    1.00000000E+00 -9.67695522E-01  2.48986559E-01 -3.96367339E-02
       0       1     155    1.00000000E+00  6.04488158E-02 -9.97896766E-01 -2.34090624E-02
       0       1     156    1.00000000E+00  9.30462494E-01  3.65626554E-01 -2.35959820E-02
       0       1     157    1.00000000E+00 -6.34889450E-01  7.71771591E-01 -3.58329095E-02
       0       1     158    1.00000000E+00 -5.39562089E-01 -8.41162184E-01 -3.63170970E-02
       0       1     159    1.00000000E+00  9.67403598E-01 -2.51328949E-01 -3.10489547E-02
       0       1     160    1.00000000E+00 -4.88808863E-02  9.98696429E-01 -1.47003776E-02
       0       1     161    1.00000000E+00  8.38984938E-01 -5.43866162E-01 -1.77164041E-02
       0       1     162    1.00000000E+00  2.62840956E-01  9.64752085E-01 -1.29632645E-02
       0       1     163    1.00000000E+00 -9.98360030E-01 -5.69615118E-02 -5.71285918E-03
       0       1     164    1.00000000E+00  3.64181418E-01 -9.31059075E-01 -2.23806568E-02
       0       1     165    1.00000000E+00  7.75253253E-01  6.30975052E-01 -2.92040446E-02
       0       1     166    1.00000000E+00 -8.38966686E-01  5.43513768E-01 -2.69755964E-02
       0       1     167    1.00000000E+00 -2.49739475E-01 -9.68058215E-01 -2.22145795E-02
       0       1     168    1.00000000E+00  9.97261039E-01  6.63025202E-02 -3.27779893E-02
       0       1     169    1.00000000E+00 -3.74392350E-01  9.26984157E-01 -2.30378062E-02
       0       1     170    1.00000000E+00 -7.67848440E-01 -6.40072986E-01 -2.67459348E-02
       0       1     171    1.00000000E+00  8.46379775E-01 -5.31767608E-01 -2.94021656E-02
       0       1     172    1.00000000E+00  2.38921690E-01  9.70858146E-01 -1.87319702E-02
       0       1     173    1.00000000E+00 -9.96904334E-01 -6.95906083E-02 -3.65909195E-02
       0       1     174    1.00000000E+00  3.78143317E-01 -9.25257572E-01 -3.01007787E-02
       0       1     175    1.00000000E+00  7.70126806E-01  6.37507882E-01 -2.20998394E-02
       0       1     176    1.00000000E+00 -8.44988255E-01  5.34769071E-01 -4.10969609E-03
       0       1     177    1.00000000E+00 -2.56046568E-01 -9.66549527E-01 -1.49052904E-02
       0       1     178    1.00000000E+00  9.98063243E-01  5.61574035E-02 -2.67602131E-02
       0       1     179    1.00000000E+00 -3.68995026E-01  9.29013900E-01 -2.78539889E-02
       0       1     180    1.00000000E+00 -7.74544770E-01 -6.31876179E-01 -2.85112955E-02
       0       1     181    1.00000000E+00 -5.92637183E-02  9.98021328E-01 -2.10057388E-02
       0       1     182    1.00000000E+00 -9.35247776E-01 -3.53500013E-01 -1.86906101E-02
       0       1     183    1.00000000E+00  6.39514266E-01 -7.68566912E-01 -1.80667054E-02
       0       1     184    1.00000000E+00  5.37941939E-01  8.42626126E-01 -2.44883931E-02
       0       1     185    1.00000000E+00 -9.65546142E-01  2.59415110E-01 -2.06021640E-02
       0       1     186    1.00000000E+00  5.74291657E-02 -9.97945322E-01 -2.84081876E-02
       0       1     187    1.00000000E+00  9.30489955E-01  3.65141282E-01 -2.93306726E-02
       0       1     188    1.00000000E+00 -6.36142029E-01  7.70970073E-01 -3.04707190E-02
       0       1     189    1.00000000E+00 -5.21902018E-01 -8.52209130E-01 -3.68494543E-02
       0       1     190    1.00000000E+00  9.69650407E-01 -2.42975426E-01 -2.72218938E-02
       0       1     191    1.00000000E+00 -7.19887475E-02  9.97086587E-01 -2.52182086E-02
       0       1     192    1.00000000E+00 -9.26569689E-01 -3.76121102E-01 -1.23575608E-03
       0       1     193    1.00000000E+00  6.41177433E-01 -7.66933382E-01 -2.65459334E-02
       0       1     194    1.00000000E+00  5.23093457E-01  8.51984636E-01 -2.22579214E-02
       0       1     195    1.00000000E+00 -9.68977469E-01  2.45410902E-01 -2.92601027E-02
       0       1     196    1.00000000E+00  6.80718108E-02 -9.97518014E-01 -1.80010996E-02
       0       1     197    1.00000000E+00  9.35642742E-01  3.51779737E-01 -2.86997603E-02
       0       1     198    1.00000000E+00 -6.29904922E-01  7.76364677E-01 -2.18558319E-02
       0       1     199    1.00000000E+00 -5.31537747E-01 -8.46574841E-01 -2.79045179E-02
       0       1     200    1.00000000E+00  9.67650217E-01 -2.50845041E-01 -2.70152288E-02
       0       1     201    1.00000000E+00 -7.68685992E-01 -6.39042679E-01 -2.73184974E-02
       0       1     202    1.00000000E+00  8.48218490E-01 -5.28881833E-01 -2.84499740E-02
       0       1     203    1.00000000E+00  2.58097575E-01  9.65446063E-01 -3.60491434E-02
       0       1     204    1.00000000E+00 -9.97368751E-01 -6.27278229E-02 -3.63427438E-02
       0       1     205    1.00000000E+00  3.78058461E-01 -9.25516311E-01 -2.21665789E-02
       0       1     206    1.00000000E+00  7.72935330E-01  6.33574932E-01 -3.39673597E-02
       0       1     207    1.00000000E+00 -8.41368046E-01  5.40230513E-01 -1.58368300E-02
       0       1     208    1.00000000E+00 -2.38728196E-01 -9.70949507E-01 -1.63065713E-02
       0       1     209    1.00000000E+00  9.97182937E-01  6.81964016E-02 -3.12320395E-02
       0       1     210    1.00000000E+00 -3.70707500E-01  9.28460684E-01 -2.31669542E-02
       0       1     211    1.00000000E+00 -7.67974275E-01 -6.40220037E-01 -1.82706557E-02
       0       1     212    1.00000000E+00  8.54427889E-01 -5.18872371E-01 -2.69155200E-02
       0       1     213    1.00000000E+00  2.44183714E-01  9.69520975E-01 -2.00846678E-02
       0       1     214    1.00000000E+00 -9.98124303E-01 -5.93791525E-02 -1.48994001E-02
       0       1     215    1.00000000E+00  3.58491251E-01 -9.33227868E-01 -2.38698286E-02
       0       1     216    1.00000000E+00  7.81398766E-01  6.23938887E-01 -1.07811216E-02
       0       1     217    1.00000000E+00 -8.41418175E-01  5.40276502E-01 -1.08053914E-02
       0       1     218    1.00000000E+00 -2.61693865E-01 -9.64868495E-01 -2.33475527E-02
       0       1     219    1.00000000E+00  9.98439972E-01  5.46642797E-02 -1.13771578E-02
       0       1     220    1.00000000E+00 -3.64268298E-01  9.31060732E-01 -2.08451412E-02
       0       1     221    1.00000000E+00  9.72016297E-01 -2.33138450E-01 -2.88232934E-02
       0       1     222    1.00000000E+00 -6.49007024E-02  9.97741711E-01 -1.73025062E-02
       0       1     223    1.00000000E+00 -9.31734607E-01 -3.63013070E-01 -9.59863545E-03
       0       1     224    1.00000000E+00  6.40126441E-01 -7.68249027E-01 -5.61889349E-03
       0       1     225    1.00000000E+00  5.32090905E-01  8.46292954E-01 -2.58361105E-02
       0       1     226    1.00000000E+00 -9.65914975E-01  2.56251292E-01 -3.66542796E-02
       0       1     227    1.00000000E+00  5.92848645E-02 -9.98043901E-01 -1.98412853E-02
       0       1     228    1.00000000E+00  9.24978106E-01  3.77970467E-01 -3.94186339E-02
       0       1     229    1.00000000E+00 -6.52220599E-01  7.56962790E-01 -4.01948203E-02
       0       1     230    1.00000000E+00 -5.32687462E-01 -8.45571721E-01 -3.53911362E-02
       0       1     231    1.00000000E+00  9.70033431E-01 -2.40978324E-01 -3.10578411E-02
       0       1     232    1.00000000E+00 -7.48412422E-02  9.96691026E-01 -3.17141624E-02
       0       1     233    1.00000000E+00 -9.30535436E-01 -3.66060798E-01 -1.01633464E-02
       0       1     234    1.00000000E+00  6.34045978E-01 -7.73120658E-01 -1.64361192E-02
       0       1     235    1.00000000E+00  5.39628648E-01  8.41845602E-01 -9.84402593E-03
       0       1     236    1.00000000E+00 -9.64987522E-01  2.60888406E-01 -2.71352621E-02
       0       1     237    1.00000000E+00  5.30002936E-02 -9.98467447E-01 -1.59288022E-02
       0       1     238    1.00000000E+00  9.31186455E-01  3.64214107E-01 -1.54877670E-02
       0       1     239    1.00000000E+00 -6.25771624E-01  7.79976966E-01 -6.76816035E-03
       0       1     240    1.00000000E+00 -5.33032151E-01 -8.45962277E-01 -1.49850816E-02
       0       1     241    1.00000000E+00 -3.74816533E-01  9.26801402E-01 -2.34888773E-02
       0       1     242    1.00000000E+00 -7.60978969E-01 -6.48265612E-01 -2.57430689E-02
       0       1     243    1.00000000E+00  8.50692187E-01 -5.25416392E-01 -1.61374357E-02
       0       1     244    1.00000000E+00  2.48766276E-01  9.68562290E-01 -1.55878994E-03
       0       1     245    1.00000000E+00 -9.97485172E-01 -6.36875302E-02 -3.11003227E-02
       0       1     246    1.00000000E+00  3.49324699E-01 -9.36554441E-01 -2.89488166E-02
       0       1     247    1.00000000E+00  7.69571287E-01  6.38322252E-01 -1.74567424E-02
       0       1     248    1.00000000E+00 -8.48153692E-01  5.28978708E-01 -2.85804323E-02
       0       1     249    1.00000000E+00 -2.46149471E-01 -9.68604210E-01 -3.48758181E-02
       0       1     250    1.00000000E+00  9.97817624E-01  6.24020240E-02 -2.15864820E-02
       0       1     251    1.00000000E+00 -3.71299776E-01  9.28092051E-01 -2.79574898E-02
       0       1     252    1.00000000E+00 -7.74458017E-01 -6.31821450E-01 -3.18815770E-02
       0       1     253    1.00000000E+00  8.44368160E-01 -5.35481139E-01 -1.73885108E-02
       0       1     254    1.00000000E+00  2.48560313E-01  9.68546085E-01 -1.16727061E-02
       0       1     255    1.00000000E+00 -9.98203214E-01 -5.92821839E-02 -8.71583293E-03
       0       1     256    1.00000000E+00  3.61280046E-01 -9.32443312E-01 -5.11836569E-03
       0       1     257    1.00000000E+00  7.69714363E-01  6.38239731E-01 -1.37784404E-02
       0       1     258    1.00000000E+00 -8.42510749E-01  5.38415764E-01 -1.68553636E-02
       0       1     259    1.00000000E+00 -2.63009596E-01 -9.64671498E-01 -1.53249542E-02
       0       1     260    1.00000000E+00  9.98166024E-01  5.33062378E-02 -2.86885716E-02
       0       1     261    1.00000000E+00 -5.23202631E-01 -8.52010107E-01 -1.83789055E-02
       0       1     262    1.00000000E+00  9.69898037E-01 -2.43174340E-01 -1.28077762E-02
       0       1     263    1.00000000E+00 -8.60033915E-02  9.96079848E-01 -2.06967059E-02
       0       1     264    1.00000000E+00 -9.28369634E-01 -3.71393547E-01 -1.40234366E-02
       0       1     265    1.00000000E+00  6.45378868E-01 -7.63540731E-01 -2.21735925E-02
       0       1     266    1.00000000E+00  5.33277392E-01  8.45851830E-01 -1.22435416E-02
       0       1     267    1.00000000E+00 -9.68375818E-01  2.49076097E-01 -1.44697475E-02
       0       1     268    1.00000000E+00  7.17920308E-02 -9.97262866E-01 -1.76827899E-02
       0       1     269    1.00000000E+00  9.30513370E-01  3.65886526E-01 -1.64899465E-02
       0       1     270    1.00000000E+00 -6.46321190E-01  7.62843139E-01 -1.84191463E-02
       0       1     271    1.00000000E+00 -5.30082870E-01 -8.47433807E-01 -2.94634343E-02
       0       1     272    1.00000000E+00  9.67476572E-01 -2.51869231E-01 -2.34728332E-02
       0       1     273    1.00000000E+00 -7.84133298E-02  9.96588001E-01 -2.57624977E-02
       0       1     274    1.00000000E+00 -9.28018844E-01 -3.71541447E-01 -2.71657471E-02
       0       1     275    1.00000000E+00  6.42056624E-01 -7.66413464E-01 -1.93311620E-02
       0       1     276    1.00000000E+00  5.44099282E-01  8.39012695E-01 -3.69708139E-03
       0       1     277    1.00000000E+00 -9.64350924E-01  2.64626587E-01  2.53311982E-04
       0       1     278    1.00000000E+00  5.76170692E-02 -9.98177452E-01 -1.79456841E-02
       0       1     279    1.00000000E+00  9.34193836E-01  3.56130056E-01 -2.12898991E-02
       0       1     280    1.00000000E+00 -6.28843975E-01  7.77488443E-01 -8.18386847E-03
       0       1     281    1.00000000E+00  9.98545864E-01  5.38729662E-02 -1.96473167E-03
       0       1     282    1.00000000E+00 -3.71216553E-01  9.28528080E-01 -5.82023289E-03
       0       1     283    1.00000000E+00 -7.67311936E-01 -6.41076667E-01 -1.59091228E-02
       0       1     284    1.00000000E+00  8.43584885E-01 -5.36909585E-01 -9.62491504E-03
       0       1     285    1.00000000E+00  2.46491280E-01  9.69117101E-01 -7.35475163E-03
       0       1     286    1.00000000E+00 -9.96772373E-01 -7.40888226E-02 -3.09141307E-02
       0       1     287    1.00000000E+00  3.71802190E-01 -9.27957906E-01 -2.56370075E-02
       0       1     288    1.00000000E+00  7.64309672E-01  6.43851073E-01 -3.58681065E-02
       0       1     289    1.00000000E+00 -8.52177911E-01  5.23034259E-01 -1.50987212E-02
       0       1     290    1.00000000E+00 -2.43928205E-01 -9.69791682E-01 -1.76731154E-03
       0       1     291    1.00000000E+00  9.97088712E-01  7.46787291E-02 -1.54008789E-02
       0       1     292    1.00000000E+00 -3.80988246E-01  9.24333934E-01 -2.13244954E-02
       0       1     293    1.00000000E+00 -7.71582048E-01 -6.35961836E-01 -1.46180158E-02
       0       1     294    1.00000000E+00  8.43276752E-01 -5.37376865E-01 -1.05083262E-02
       0       1     295    1.00000000E+00  2.41258405E-01  9.70452716E-01 -3.98849226E-03
       0       1     296    1.00000000E+00 -9.98454142E-01 -5.54836130E-02  3.30076063E-03
       0       1     297    1.00000000E+00  3.56261700E-01 -9.34336924E-01 -9.59763458E-03
       0       1     298    1.00000000E+00  7.75618071E-01  6.30645226E-01 -2.65180601E-02
       0       1     299    1.00000000E+00 -8.33342860E-01  5.52592074E-01 -1.34787420E-02
       0       1     300    1.00000000E+00 -2.68845915E-01 -9.63180063E-01 -2.45771696E-03
       0       1     301    1.00000000E+00 -6.34012687E-01  7.73124295E-01 -1.75139127E-02
       0       1     302    1.00000000E+00 -5.28129256E-01 -8.49016949E-01 -1.58021933E-02
       0       1     303    1.00000000E+00  9.70612345E-01 -2.40584318E-01 -5.55531416E-03
       0       1     304    1.00000000E+00 -8.07804220E-02  9.96731064E-01 -1.30717021E-03
       0       1     305    1.00000000E+00 -9.23663704E-01 -3.83056254E-01 -1.06427564E-02
