################################################################################
# File type: R
# Simulation type: M
# Number of atoms:       441
# Number of ensembles:         1
################################################################################
   #iter     ens   iatom           |Mom|             M_x             M_y             M_z
      -1       1     108    1.00000000E+00 -4.82022109E-01  1.28809487E-01 -8.66638796E-01
      -1       1     109    1.00000000E+00  1.15974724E-01 -4.81792928E-01 -8.68576674E-01
      -1       1     110    1.00000000E+00  3.67813353E-01  3.37600811E-01 -8.66451978E-01
      -1       1     111    1.00000000E+00 -4.78181982E-01  1.44823342E-01 -8.66237953E-01
      -1       1     112    1.00000000E+00  1.38300031E-01 -4.87625762E-01 -8.62029128E-01
      -1       1     113    1.00000000E+00  3.60058122E-01  3.46257509E-01 -8.66293187E-01
      -1       1     114    1.00000000E+00 -4.82216821E-01  1.37408060E-01 -8.65208624E-01
      -1       1     115    1.00000000E+00  1.36974807E-01 -4.91592510E-01 -8.59985294E-01
      -1       1     116    1.00000000E+00  3.57867130E-01  3.65747194E-01 -8.59162445E-01
      -1       1     117    1.00000000E+00 -4.81826583E-01  1.29590637E-01 -8.66631070E-01
      -1       1     118    1.00000000E+00  1.14559267E-01 -4.95203419E-01 -8.61190890E-01
      -1       1     119    1.00000000E+00  3.57066886E-01  3.43888690E-01 -8.68472111E-01
      -1       1     120    1.00000000E+00 -4.82411974E-01  1.39994791E-01 -8.64684998E-01
      -1       1     121    1.00000000E+00  1.14126552E-01 -4.94894693E-01 -8.61425779E-01
      -1       1     122    1.00000000E+00  3.56094142E-01  3.50449328E-01 -8.66246057E-01
      -1       1     123    1.00000000E+00 -4.86582163E-01  1.44069109E-01 -8.61673889E-01
      -1       1     124    1.00000000E+00  1.14952891E-01 -4.93407075E-01 -8.62168946E-01
      -1       1     125    1.00000000E+00  3.65549344E-01  3.60974155E-01 -8.57945999E-01
      -1       1     126    1.00000000E+00 -4.89849636E-01  1.47208256E-01 -8.59288696E-01
      -1       1     127    1.00000000E+00  3.78699468E-01  3.49689886E-01 -8.56915222E-01
      -1       1     128    1.00000000E+00 -4.84746779E-01  1.62981788E-01 -8.59335498E-01
      -1       1     129    1.00000000E+00  1.25663389E-01 -4.92603701E-01 -8.61133153E-01
      -1       1     130    1.00000000E+00  3.68974038E-01  3.42803648E-01 -8.63911928E-01
      -1       1     131    1.00000000E+00 -4.68906841E-01  1.44105327E-01 -8.71412663E-01
      -1       1     132    1.00000000E+00  1.24129486E-01 -4.91216219E-01 -8.62147607E-01
      -1       1     133    1.00000000E+00  3.81947569E-01  3.53519454E-01 -8.53896979E-01
      -1       1     134    1.00000000E+00 -4.72971701E-01  1.42741791E-01 -8.69438067E-01
      -1       1     135    1.00000000E+00  1.43691280E-01 -4.77840876E-01 -8.66614628E-01
      -1       1     136    1.00000000E+00  3.56864889E-01  3.62211513E-01 -8.61075067E-01
      -1       1     137    1.00000000E+00 -4.82449956E-01  1.32771825E-01 -8.65802335E-01
      -1       1     138    1.00000000E+00  1.40869851E-01 -4.84614318E-01 -8.63310285E-01
      -1       1     139    1.00000000E+00  3.66344525E-01  3.50976403E-01 -8.61746630E-01
      -1       1     140    1.00000000E+00 -4.67694302E-01  1.34671301E-01 -8.73570650E-01
      -1       1     141    1.00000000E+00  1.19768763E-01 -4.77084364E-01 -8.70658345E-01
      -1       1     142    1.00000000E+00  3.60532447E-01  3.51064094E-01 -8.64158756E-01
      -1       1     143    1.00000000E+00 -4.88550472E-01  1.52128228E-01 -8.59171367E-01
      -1       1     144    1.00000000E+00  1.11626299E-01 -4.86065382E-01 -8.66764105E-01
      -1       1     145    1.00000000E+00  3.86896847E-01  3.35323340E-01 -8.58993066E-01
      -1       1     146    1.00000000E+00 -4.77246636E-01  1.59758786E-01 -8.64125442E-01
      -1       1     147    1.00000000E+00  1.14398884E-01 -4.79569013E-01 -8.70015205E-01
      -1       1     148    1.00000000E+00 -4.76740502E-01  1.60128520E-01 -8.64336364E-01
      -1       1     149    1.00000000E+00  1.05248125E-01 -4.97535832E-01 -8.61034801E-01
      -1       1     150    1.00000000E+00  3.64237846E-01  3.38597435E-01 -8.67572803E-01
      -1       1     151    1.00000000E+00 -4.73475545E-01  1.40124823E-01 -8.69589525E-01
      -1       1     152    1.00000000E+00  1.09923054E-01 -4.90112239E-01 -8.64700477E-01
      -1       1     153    1.00000000E+00  3.71848359E-01  3.41635836E-01 -8.63141792E-01
      -1       1     154    1.00000000E+00 -4.81372438E-01  1.49492888E-01 -8.63673811E-01
      -1       1     155    1.00000000E+00  1.16679737E-01 -4.75963532E-01 -8.71690630E-01
      -1       1     156    1.00000000E+00  3.68819464E-01  3.47543965E-01 -8.62082012E-01
      -1       1     157    1.00000000E+00 -4.65240323E-01  1.48327888E-01 -8.72668482E-01
      -1       1     158    1.00000000E+00  1.40538378E-01 -4.74483293E-01 -8.68973284E-01
      -1       1     159    1.00000000E+00  3.51197099E-01  3.57240634E-01 -8.65470812E-01
      -1       1     160    1.00000000E+00 -4.85569020E-01  1.46592577E-01 -8.61819786E-01
      -1       1     161    1.00000000E+00  1.28185457E-01 -4.95875887E-01 -8.58880430E-01
      -1       1     162    1.00000000E+00  3.72288672E-01  3.56263402E-01 -8.57016647E-01
      -1       1     163    1.00000000E+00 -5.00594265E-01  1.46326431E-01 -8.53225619E-01
      -1       1     164    1.00000000E+00  1.14449595E-01 -4.96831920E-01 -8.60267013E-01
      -1       1     165    1.00000000E+00  3.72232939E-01  3.59031614E-01 -8.55884887E-01
      -1       1     166    1.00000000E+00 -4.82629635E-01  1.71046342E-01 -8.58959711E-01
      -1       1     167    1.00000000E+00  8.81787278E-02 -5.05077297E-01 -8.58557765E-01
      -1       1     168    1.00000000E+00  3.91204473E-01  3.41839980E-01 -8.54461519E-01
      -1       1     169    1.00000000E+00  1.09661751E-01 -4.93876184E-01 -8.62589482E-01
      -1       1     170    1.00000000E+00  3.84856966E-01  3.32118365E-01 -8.61151849E-01
      -1       1     171    1.00000000E+00 -4.70783366E-01  1.68543168E-01 -8.66000129E-01
      -1       1     172    1.00000000E+00  1.04486531E-01 -4.81584989E-01 -8.70148529E-01
      -1       1     173    1.00000000E+00  3.73890320E-01  3.23830235E-01 -8.69102990E-01
      -1       1     174    1.00000000E+00 -4.62019466E-01  1.53830150E-01 -8.73426756E-01
      -1       1     175    1.00000000E+00  1.11379854E-01 -4.85668996E-01 -8.67017967E-01
      -1       1     176    1.00000000E+00  3.78190621E-01  3.35354441E-01 -8.62849496E-01
      -1       1     177    1.00000000E+00 -4.70054454E-01  1.48465323E-01 -8.70061410E-01
      -1       1     178    1.00000000E+00  1.11471505E-01 -4.73072902E-01 -8.73942866E-01
      -1       1     179    1.00000000E+00  3.56598651E-01  3.56183001E-01 -8.63696169E-01
      -1       1     180    1.00000000E+00 -4.66867809E-01  1.45142475E-01 -8.72334861E-01
      -1       1     181    1.00000000E+00  1.25216785E-01 -4.80000959E-01 -8.68285573E-01
      -1       1     182    1.00000000E+00  3.64161636E-01  3.58225603E-01 -8.59686408E-01
      -1       1     183    1.00000000E+00 -4.91313696E-01  1.40932681E-01 -8.59504992E-01
      -1       1     184    1.00000000E+00  1.23064497E-01 -5.05952435E-01 -8.53737233E-01
      -1       1     185    1.00000000E+00  3.75154293E-01  3.57279767E-01 -8.55342285E-01
      -1       1     186    1.00000000E+00 -4.82931900E-01  1.49556677E-01 -8.62791736E-01
      -1       1     187    1.00000000E+00  1.12834312E-01 -4.95951439E-01 -8.60988146E-01
      -1       1     188    1.00000000E+00  3.66269616E-01  3.32314389E-01 -8.69145394E-01
      -1       1     189    1.00000000E+00 -4.84330865E-01  1.78938204E-01 -8.56390526E-01
      -1       1     190    1.00000000E+00  3.80945075E-01  3.40537117E-01 -8.59601839E-01
      -1       1     191    1.00000000E+00 -4.86035507E-01  1.66357449E-01 -8.57959606E-01
      -1       1     192    1.00000000E+00  9.66121659E-02 -5.01490590E-01 -8.59751870E-01
      -1       1     193    1.00000000E+00  3.80246964E-01  3.33315738E-01 -8.62735687E-01
      -1       1     194    1.00000000E+00 -4.57004240E-01  1.49582474E-01 -8.76796560E-01
      -1       1     195    1.00000000E+00  1.10295201E-01 -4.75831887E-01 -8.72593252E-01
      -1       1     196    1.00000000E+00  3.68624113E-01  3.34459302E-01 -8.67325336E-01
      -1       1     197    1.00000000E+00 -4.63859788E-01  1.57820680E-01 -8.71737765E-01
      -1       1     198    1.00000000E+00  1.11734067E-01 -4.85905742E-01 -8.66839725E-01
      -1       1     199    1.00000000E+00  3.73605249E-01  3.51769002E-01 -8.58299299E-01
      -1       1     200    1.00000000E+00 -4.68754575E-01  1.42490956E-01 -8.71759988E-01
      -1       1     201    1.00000000E+00  1.29988889E-01 -4.63261786E-01 -8.76636416E-01
      -1       1     202    1.00000000E+00  3.61836596E-01  3.56966055E-01 -8.61190753E-01
      -1       1     203    1.00000000E+00 -4.76406211E-01  1.35107562E-01 -8.68782521E-01
      -1       1     204    1.00000000E+00  1.12120505E-01 -4.88868618E-01 -8.65122227E-01
      -1       1     205    1.00000000E+00  3.75121680E-01  3.56504241E-01 -8.55680110E-01
      -1       1     206    1.00000000E+00 -4.85746675E-01  1.48448449E-01 -8.61401896E-01
      -1       1     207    1.00000000E+00  1.21735373E-01 -4.92479346E-01 -8.61768294E-01
      -1       1     208    1.00000000E+00  3.78701950E-01  3.57232180E-01 -8.53797402E-01
      -1       1     209    1.00000000E+00 -4.72266548E-01  1.56502877E-01 -8.67450954E-01
      -1       1     210    1.00000000E+00  9.80721830E-02 -4.77917273E-01 -8.72912898E-01
      -1       1     211    1.00000000E+00 -4.66813423E-01  1.78373998E-01 -8.66180088E-01
      -1       1     212    1.00000000E+00  9.32983709E-02 -4.90018808E-01 -8.66704668E-01
      -1       1     213    1.00000000E+00  3.90211476E-01  3.41389963E-01 -8.55095256E-01
      -1       1     214    1.00000000E+00 -4.70799492E-01  1.58291744E-01 -8.67923708E-01
      -1       1     215    1.00000000E+00  1.13707784E-01 -4.86324131E-01 -8.66348302E-01
      -1       1     216    1.00000000E+00  3.70647300E-01  3.22050081E-01 -8.71151149E-01
      -1       1     217    1.00000000E+00 -4.68002306E-01  1.61898521E-01 -8.68770804E-01
      -1       1     218    1.00000000E+00  9.84281331E-02 -4.81584660E-01 -8.70854820E-01
      -1       1     219    1.00000000E+00  3.66675881E-01  3.24566834E-01 -8.71897453E-01
      -1       1     220    1.00000000E+00 -4.74502563E-01  1.58991904E-01 -8.65776468E-01
      -1       1     221    1.00000000E+00  1.16230498E-01 -4.76494794E-01 -8.71460373E-01
      -1       1     222    1.00000000E+00  3.70911670E-01  3.49538296E-01 -8.60376379E-01
      -1       1     223    1.00000000E+00 -4.60244419E-01  1.51663443E-01 -8.74741833E-01
      -1       1     224    1.00000000E+00  1.37232394E-01 -4.59604648E-01 -8.77457029E-01
      -1       1     225    1.00000000E+00  3.49202666E-01  3.54783199E-01 -8.67286792E-01
      -1       1     226    1.00000000E+00 -4.91113218E-01  1.52378790E-01 -8.57664568E-01
      -1       1     227    1.00000000E+00  1.23900799E-01 -4.92968257E-01 -8.61179940E-01
      -1       1     228    1.00000000E+00  3.75282894E-01  3.60926493E-01 -8.53753370E-01
      -1       1     229    1.00000000E+00 -5.00785598E-01  1.49198531E-01 -8.52615730E-01
      -1       1     230    1.00000000E+00  1.03684077E-01 -4.98982090E-01 -8.60387404E-01
      -1       1     231    1.00000000E+00  3.79143760E-01  3.30589059E-01 -8.64268988E-01
      -1       1     232    1.00000000E+00  9.39706022E-02 -4.98555056E-01 -8.61749605E-01
      -1       1     233    1.00000000E+00  4.02133492E-01  3.35498416E-01 -8.51897569E-01
      -1       1     234    1.00000000E+00 -4.62246938E-01  1.78920015E-01 -8.68513326E-01
      -1       1     235    1.00000000E+00  1.03622780E-01 -4.95610194E-01 -8.62341495E-01
      -1       1     236    1.00000000E+00  3.80993863E-01  3.42729138E-01 -8.58708573E-01
      -1       1     237    1.00000000E+00 -4.70375682E-01  1.46374219E-01 -8.70242096E-01
      -1       1     238    1.00000000E+00  1.01114344E-01 -4.83696626E-01 -8.69375330E-01
      -1       1     239    1.00000000E+00  3.68000199E-01  3.35903239E-01 -8.67032218E-01
      -1       1     240    1.00000000E+00 -4.62659475E-01  1.53929128E-01 -8.73070463E-01
      -1       1     241    1.00000000E+00  1.03863476E-01 -4.83026844E-01 -8.69423629E-01
      -1       1     242    1.00000000E+00  3.70858399E-01  3.41084946E-01 -8.63785336E-01
      -1       1     243    1.00000000E+00 -4.63164031E-01  1.58276170E-01 -8.72025077E-01
      -1       1     244    1.00000000E+00  1.09478223E-01 -4.71236175E-01 -8.75186258E-01
      -1       1     245    1.00000000E+00  3.46240909E-01  3.58291821E-01 -8.67031836E-01
      -1       1     246    1.00000000E+00 -4.84216952E-01  1.25657647E-01 -8.65877647E-01
      -1       1     247    1.00000000E+00  1.28108267E-01 -4.93145117E-01 -8.60462762E-01
      -1       1     248    1.00000000E+00  3.76283025E-01  3.51401133E-01 -8.57279610E-01
      -1       1     249    1.00000000E+00 -4.88581146E-01  1.39812415E-01 -8.61243840E-01
      -1       1     250    1.00000000E+00  1.25171973E-01 -5.00599146E-01 -8.56581854E-01
      -1       1     251    1.00000000E+00  3.76377137E-01  3.53349949E-01 -8.56436842E-01
      -1       1     252    1.00000000E+00 -4.88763560E-01  1.41185434E-01 -8.60916288E-01
      -1       1     253    1.00000000E+00  3.75771382E-01  3.29415135E-01 -8.66187934E-01
      -1       1     254    1.00000000E+00 -4.67548866E-01  1.63891495E-01 -8.68641258E-01
      -1       1     255    1.00000000E+00  1.05296538E-01 -4.91725271E-01 -8.64360398E-01
      -1       1     256    1.00000000E+00  3.93204642E-01  3.27855988E-01 -8.59011386E-01
      -1       1     257    1.00000000E+00 -4.83571595E-01  1.52064874E-01 -8.61994656E-01
      -1       1     258    1.00000000E+00  1.10030093E-01 -4.91238049E-01 -8.64047775E-01
      -1       1     259    1.00000000E+00  3.72030337E-01  3.21338037E-01 -8.70824491E-01
      -1       1     260    1.00000000E+00 -4.64606783E-01  1.64649849E-01 -8.70075264E-01
      -1       1     261    1.00000000E+00  1.10318831E-01 -4.75176133E-01 -8.72947534E-01
      -1       1     262    1.00000000E+00  3.62703093E-01  3.26150508E-01 -8.72967532E-01
      -1       1     263    1.00000000E+00 -4.75313732E-01  1.54390847E-01 -8.66164143E-01
      -1       1     264    1.00000000E+00  1.19867751E-01 -4.75468646E-01 -8.71528134E-01
      -1       1     265    1.00000000E+00  3.60417475E-01  3.57052240E-01 -8.61749930E-01
      -1       1     266    1.00000000E+00 -4.79205658E-01  1.40546705E-01 -8.66376685E-01
      -1       1     267    1.00000000E+00  1.21920642E-01 -4.78505129E-01 -8.69579323E-01
      -1       1     268    1.00000000E+00  3.54186371E-01  3.55848459E-01 -8.64825930E-01
      -1       1     269    1.00000000E+00 -4.85283867E-01  1.38619462E-01 -8.63298450E-01
      -1       1     270    1.00000000E+00  1.22104434E-01 -4.93497151E-01 -8.61133595E-01
      -1       1     271    1.00000000E+00  3.58993882E-01  3.50144476E-01 -8.65171797E-01
      -1       1     272    1.00000000E+00 -4.75776293E-01  1.50512169E-01 -8.66592757E-01
      -1       1     273    1.00000000E+00  1.11977331E-01 -4.96682567E-01 -8.60678514E-01
      -1       1     274    1.00000000E+00 -4.79356968E-01  1.60689243E-01 -8.62783788E-01
      -1       1     275    1.00000000E+00  9.64862931E-02 -4.89788966E-01 -8.66485524E-01
      -1       1     276    1.00000000E+00  3.72193792E-01  3.41126165E-01 -8.63194486E-01
      -1       1     277    1.00000000E+00 -4.93408210E-01  1.49045601E-01 -8.56932755E-01
      -1       1     278    1.00000000E+00  9.97908882E-02 -4.82917605E-01 -8.69961129E-01
      -1       1     279    1.00000000E+00  3.72636505E-01  3.41220966E-01 -8.62965983E-01
      -1       1     280    1.00000000E+00 -4.68508898E-01  1.29794178E-01 -8.73872350E-01
      -1       1     281    1.00000000E+00  1.20719207E-01 -4.89148332E-01 -8.63805987E-01
      -1       1     282    1.00000000E+00  3.54780296E-01  3.37651378E-01 -8.71850038E-01
      -1       1     283    1.00000000E+00 -4.73257850E-01  1.48962051E-01 -8.68238052E-01
      -1       1     284    1.00000000E+00  1.08241817E-01 -4.88093794E-01 -8.66053207E-01
      -1       1     285    1.00000000E+00  3.51983561E-01  3.41808189E-01 -8.71363721E-01
      -1       1     286    1.00000000E+00 -4.63283451E-01  1.32259780E-01 -8.76285224E-01
      -1       1     287    1.00000000E+00  1.32063187E-01 -4.72981939E-01 -8.71118477E-01
      -1       1     288    1.00000000E+00  3.49531622E-01  3.55372119E-01 -8.66913088E-01
      -1       1     289    1.00000000E+00 -4.87187773E-01  1.22722323E-01 -8.64631312E-01
      -1       1     290    1.00000000E+00  1.30614391E-01 -4.92018456E-01 -8.60730922E-01
      -1       1     291    1.00000000E+00  3.71691336E-01  3.51309790E-01 -8.59317742E-01
      -1       1     292    1.00000000E+00 -4.75145987E-01  1.51474497E-01 -8.66770885E-01
      -1       1     293    1.00000000E+00  1.24556423E-01 -4.61526490E-01 -8.78338771E-01
      -1       1     294    1.00000000E+00  3.70388755E-01  3.51480502E-01 -8.59810227E-01
      -1       1     295    1.00000000E+00  1.17455445E-01 -4.79761099E-01 -8.69501873E-01
      -1       1     296    1.00000000E+00  3.71751620E-01  3.52644368E-01 -8.58744830E-01
      -1       1     297    1.00000000E+00 -4.83662669E-01  1.61422728E-01 -8.60240156E-01
      -1       1     298    1.00000000E+00  1.09132185E-01 -4.87972917E-01 -8.66009583E-01
      -1       1     299    1.00000000E+00  3.55907436E-01  3.46876421E-01 -8.67759555E-01
      -1       1     300    1.00000000E+00 -4.72147076E-01  1.60375527E-01 -8.66808415E-01
      -1       1     301    1.00000000E+00  1.10139096E-01 -4.80658351E-01 -8.69963752E-01
